index,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,matched,confidence
36,hZyvS3DgY4gGhRMEknYuNw,HairMasters,"13900 County Road 455, Ste 106, East Towne Center",Clermont,FL,34711,28.5480961,-81.681232,3.5,5,1,"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Hair Stylists, Beauty & Spas, Hair Salons","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-17:0', 'Sunday': '11:0-16:0'}","['name: HairMasters', 'full address: 13900 County Rd 455 #106, Clermont, FL 34711, USA', 'coordinates: (28.5483914, -81.6816831)', 'postal code: 34711', 'state: FL']",80.0
37,jODFkkSW2cmlN3BDVQPjvg,Austin Mobile Trainer,2100 Barton Springs Rd,Austin,TX,78704,30.2660703,-97.7691348,5.0,7,1,{'GoodForKids': 'True'},"Trainers, Active Life, Fitness & Instruction","{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-23:0'}",,
38,AIbMg5GOxXJY5rBXRGHATA,Choripan,5927 Karric Square Dr,Dublin,OH,43016,40.0734025,-83.1227963,4.5,60,1,"{'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'Corkage': 'False', 'DogsAllowed': 'False', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False'}","Specialty Food, Restaurants, American (Traditional), Argentine, Latin American, Kombucha, Food","{'Monday': '11:0-14:30', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-19:0'}","[""name: ('Choripan Argentine Grill',)"", 'full address: 5927 Karric Square Dr, Dublin, OH 43016, USA', 'coordinates: (40.0734025, -83.12279629999999)', 'postal code: 43016', 'state: OH']",80.0
39,8Ry6x8Pfs1Ff0NTiSRHA4A,The Whole Bowl Cart,1100 NW Glisan St,Portland,OR,97209,45.5263024,-122.6824069,4.5,101,1,"{'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'none'"", 'BikeParking': 'True'}","Vegetarian, Restaurants, Food Stands, Vegan","{'Monday': '11:0-14:30', 'Tuesday': '11:0-14:30', 'Wednesday': '11:0-14:30', 'Thursday': '11:0-14:30', 'Friday': '11:0-14:30'}",,
40,60VDwdA3m6hNYzTJvkpe8A,S & S Overhead Door Company,124 Farnum Rd,Waltham,MA,02453,42.3772712,-71.2150522,4.5,30,1,"{'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'True'}","Active Life, Fitness & Instruction, Contractors, Hair Removal, Beauty & Spas, Garage Door Services, Home Services, Trainers","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}","[""name: ('S & S Overhead Door Company',)"", 'full address: 124 Farnum Rd, Waltham, MA 02453, USA', 'coordinates: (42.3772712, -71.2150522)', 'postal code: 02453', 'state: MA']",80.0
41,zRh7QsBUnw4ydz407Ncqug,CCR Roofing - Austin,"8711 Burnet Rd, Ste F67",Austin,TX,78757,30.368966,-97.725602,5.0,9,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Home Services, Roofing, Contractors","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}","[""name: ('CCR Roofing of Austin',)"", 'full address: 8711 Burnet Rd f67, Austin, TX 78757, USA', 'coordinates: (30.3689455, -97.7256043)', 'postal code: 78757', 'state: TX']",60.0
42,0Rmkll7VlQ50K1SUO0wXLw,A Master Touch Body & Paint,12738 SE Foster Rd,Portland,OR,97236,45.4764397,-122.5323203,5.0,9,1,{'BusinessAcceptsCreditCards': 'True'},"Body Shops, Automotive","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}","[""name: ('A Master Touch Body & Paint',)"", 'full address: 12738 SE Foster Rd, Portland, OR 97236, USA', 'coordinates: (45.4764397, -122.5323203)', 'postal code: 97236', 'state: OR']",80.0
43,WmtCj9rPIBDFelkuUhj6ZA,Ruxandra Carp MD Psychiatry,"1 Mount Vernon St, Ste 208",Winchester,MA,01890,42.452499,-71.1368666,2.0,22,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'Smoking': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'""}","Doctors, Psychiatrists, Health & Medical","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0'}","[""name: ('Ruxandra Carp MD Psychiatry',)"", 'full address: 1 Mt Vernon St Ste 208, Winchester, MA 01890, USA', 'coordinates: (42.4525027, -71.1366396)', 'postal code: 01890', 'state: MA']",60.0
44,-Wf_wcSIbHeoCa1bKVQT0Q,Popeyes Louisiana Kitchen,7541 West Irlo Bronson Memorial Hwy,Kissimmee,FL,34747,28.334958,-81.590035,1.5,70,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'DriveThru': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'None'}","Chicken Wings, Restaurants, Fast Food","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}","[""name: ('Popeyes Louisiana Kitchen',)"", 'full address: 7541 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34747, USA', 'coordinates: (28.3349526, -81.5900332)', 'postal code: 34747', 'state: FL']",80.0
45,8mk-LLso2-c908UfsGXzEQ,Bluff Springs Townhomes,7100 Bluff Springs Rd,Austin,TX,78744,30.183816,-97.770495,3.0,9,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Apartments, Home Services, Real Estate","{'Monday': '9:0-17:30', 'Tuesday': '9:0-17:30', 'Wednesday': '9:0-17:30', 'Thursday': '9:0-17:30', 'Friday': '9:0-17:30'}","['name: Bluff Springs', 'full address: 7100 Bluff Springs Rd, Austin, TX 78744, USA', 'coordinates: (30.1840716, -97.77104349999999)', 'postal code: 78744', 'state: TX']",80.0
46,we8JThDU2q8zLDyZeR0syQ,Alan's Auto,178 Tremont St,Melrose,MA,02176,42.4649948,-71.0694156,3.5,10,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'""}","Home Inspectors, Auto Repair, Home Services, Automotive","{'Monday': '8:0-16:30', 'Tuesday': '8:0-16:30', 'Wednesday': '8:0-16:30', 'Thursday': '8:0-16:30', 'Friday': '8:0-16:30', 'Saturday': '9:0-12:0'}","['name: (""Alan\'s Auto"",)', 'full address: 178 Tremont St, Melrose, MA 02176, USA', 'coordinates: (42.4650212, -71.06926349999999)', 'postal code: 02176', 'state: MA']",80.0
47,xIxCkOIW_wUN3109Bb-MsA,Verizon,1251 Polaris Pkwy,Columbus,OH,43240,40.1414058922,-82.9875683784,2.5,18,1,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True'}","Internet Service Providers, Shopping Centers, Electronics, Home Services, Mobile Phones, Professional Services, Shopping","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-18:30', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-17:0'}","['name: Verizon', 'full address: 1251 Polaris Pkwy, Columbus, OH 43240, USA', 'coordinates: (40.1414059, -82.9875684)', 'postal code: 43240', 'state: OH']",100.0
48,GrZiKCpOnpoybAbnm3EyBQ,The Church of the Apostles,3585 Northside Pkwy NW,Atlanta,GA,30327,33.852677,-84.430071,4.5,12,1,,"Religious Organizations, Churches","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Sunday': '17:0-20:30'}","[""name: ('The Church of The Apostles',)"", 'full address: 3585 Northside Pkwy NW, Atlanta, GA 30327, USA', 'coordinates: (33.8525177, -84.4298386)', 'postal code: 30327', 'state: GA']",80.0
49,wgGSPxWcJ1MeV64fo9Zi9Q,Courtyard by Marriott Atlanta Airport North/Virginia Avenue,3399 International Boulevard,Hapeville,GA,30354,33.6621581166,-84.4238078725,3.0,33,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True'}","Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['name: Residence Inn by Marriott Atlanta Airport North/Virginia Avenue', 'full address: 3401 International Blvd, Hapeville, GA 30354, USA', 'coordinates: (33.6614025, -84.4243176)', 'postal code: 30354', 'state: GA']",100.0
50,XIeEtK6qQw2P-SjuSTKU7g,Sorensen Moving And Storage,"603 W Landstreet Rd, Ste A",Orlando,FL,32824,28.43740946,-81.38618189,5.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Home Services, Local Services, Packing Services, Self Storage, Movers","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}","[""name: ('Sorensen Moving & Storage',)"", 'full address: 603 W Landstreet Rd Ste A, Orlando, FL 32824, USA', 'coordinates: (28.4374095, -81.3861819)', 'postal code: 32824', 'state: FL']",80.0
51,ZpXUSTaMjyQxXGoU0axIrw,Lazyboy,11462 SE 82nd Ave,Happy Valley,OR,97086,45.4400563,-122.5783489,2.5,9,1,{'BusinessAcceptsCreditCards': 'True'},"Shopping, Local Services, Furniture Stores, Furniture Reupholstery, Home & Garden","{'Monday': '10:0-20:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-18:0'}","[""name: ('La-Z-Boy Home Furnishings & Décor',)"", 'full address: Town Center, 11462 SE 82nd Ave, Portland, OR 97266, USA', 'coordinates: (45.44005629999999, -122.5783489)', 'postal code: 97266', 'state: OR']",60.0
52,nHToQ7WVbB2Y49CfijQb_Q,Bird Brothers Moving and Delivery,"512 Cutty Trl, Apt A",Lakeway,TX,78734,30.3679788,-97.991679,3.5,8,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Movers, Home Services","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}",,
53,3pqiB46CQpHUTRObq23FZQ,Hannah the Pet Society,"10164 SW Washington Square Rd, Ste B3",Tigard,OR,97223,45.4472617,-122.7769326,4.0,116,1,,"Pet Training, Veterinarians, Pet Adoption, Pet Groomers, Pet Stores, Pet Services, Pets, Emergency Pet Hospital","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","[""name: ('Hannah Pet Hospital - Tigard',)"", 'full address: 10164 SW Washington Square Rd B3, Tigard, OR 97223, USA', 'coordinates: (45.4471247, -122.7766913)', 'postal code: 97223', 'state: OR']",80.0
54,PUubRVWx9rWZnpHZOEIKiA,Glo Sun Spa,"4865 Peachtree Rd, Ste A",Atlanta,GA,30341,33.8818492,-84.3185593,5.0,6,1,,"Health & Medical, Halotherapy, Tanning, Spray Tanning, Tanning Beds, Beauty & Spas","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-17:0', 'Saturday': '10:0-15:0'}","[""name: ('Glo Sun Spa',)"", 'full address: 4865 Peachtree Rd Suite A, Chamblee, GA 30341, USA', 'coordinates: (33.8818039, -84.3185182)', 'postal code: 30341', 'state: GA']",80.0
55,Pspbgc_f-1PfbvZXC5Ymug,"Priscilla Seaborg, Attorney at Law","1906 SW Madison St, Ste 211",Portland,OR,97205,45.5188286,-122.6936476,3.5,9,1,,"Professional Services, Divorce & Family Law, Criminal Defense Law, Lawyers","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}","[""name: ('Priscilla Seaborg, Attorney at Law',)"", 'full address: 1906 SW Madison St Suite 211, Portland, OR 97205, USA', 'coordinates: (45.51884099999999, -122.6936699)', 'postal code: 97205', 'state: OR']",60.0
56,6VTj9WahLNw8i6bKAA7kvw,Yard House,"261 19th St NW, Ste 1100",Atlanta,GA,30363,33.7935637571,-84.3973240256,3.0,1159,1,"{'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'CoatCheck': 'False', 'Smoking': ""u'no'"", 'HappyHour': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'DogsAllowed': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'WiFi': ""'free'"", 'OutdoorSeating': 'None', 'RestaurantsDelivery': 'True', 'GoodForDancing': 'False'}","Vegetarian, Beer Bar, American (New), Cocktail Bars, Restaurants, Breweries, Beer, Wine & Spirits, Bars, Food, Seafood, Asian Fusion, Nightlife, Wine Bars, American (Traditional), Steakhouses","{'Monday': '0:0-0:0', 'Tuesday': '11:0-23:30', 'Wednesday': '11:0-23:30', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:30', 'Saturday': '11:0-0:30', 'Sunday': '11:0-23:30'}","[""name: ('Yard House',)"", 'full address: 261 19th St NW Suite 1100, Atlanta, GA 30363, USA', 'coordinates: (33.7936235, -84.3971639)', 'postal code: 30363', 'state: GA']",60.0
57,F8cgrmF0TduL97Ew-wBU9w,Norfolk & Dedham Group,222 Ames St,Dedham,MA,02026,42.2514245,-71.175022,1.5,26,1,,"Insurance, Financial Services","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0'}","[""name: ('The Norfolk & Dedham Group',)"", 'full address: 222 Ames St, Dedham, MA 02026, USA', 'coordinates: (42.251404, -71.17507499999999)', 'postal code: 02026', 'state: MA']",80.0
58,XkvYa5VeK6tCwQ910PLt5g,Miller Paint,1040 NW Murray Rd,Beaverton,OR,97229,45.5270209,-122.8132054,3.5,5,1,,"Shopping, Home Services, Home & Garden, Paint Stores, Hardware Stores, Shades & Blinds","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '11:0-16:0'}","['name: Miller Paint & Wallpaper', 'full address: 1040 NW Murray Rd, Portland, OR 97229, USA', 'coordinates: (45.5270046, -122.8134082)', 'postal code: 97229', 'state: OR']",80.0
59,xPVQNutgBXxe7f93GCWu2Q,Graceful Branches,", 500 E St. Elmo St",Austin,TX,78745,30.2111799,-97.7617499605,3.5,25,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'AcceptsInsurance': 'False'}","Reflexology, Massage, Health & Medical, Acupuncture, Beauty & Spas","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0'}","[""name: ('MT Space',)"", 'full address: 500 E St Elmo St Suite 104, Music Lab, Austin, TX 78744, USA', 'coordinates: (30.2153692, -97.7616189)', 'postal code: 78744', 'state: TX']",20.0
60,8eORJH9ScriQMM6BwvGYBg,Baguette,3273 W Broadway,Vancouver,BC,V6K 2H5,49.2642751,-123.1771562,3.5,54,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'HasTV': 'True', 'WiFi': ""u'free'""}","Coffee & Tea, Bakeries, Restaurants, French, Food","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}","['name: La Baguette et Compagnie', 'full address: 3273 W Broadway, Vancouver, BC V6K 2H5, Canada', 'coordinates: (49.26435490000001, -123.1772726)', 'postal code: V6K 2H5', 'state: BC']",80.0
61,_yDWp7yBnhxhsQ0XyvAKVw,Fortified Bicycle,1001 Mass Ave,Cambridge,MA,02138,42.3696346,-71.1111973,3.0,8,1,"{'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False'}","Active Life, Bikes, Sporting Goods, Shopping, Bike Rentals","{'Monday': '0:0-0:0', 'Tuesday': '9:30-18:0', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-18:0', 'Friday': '9:30-18:0'}",,
62,sd5eUQnDjBxr8kQuQMA4Kw,The Packaging Depot,667 3rd St W,North Vancouver,BC,V7M 1H1,49.3194019,-123.0908344,4.0,5,1,,"Shipping Centers, Local Services","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '10:0-15:0'}","[""name: ('Packaging Depot - Purolator UPS DHL Authorized',)"", 'full address: 667 3rd St W, North Vancouver, BC V7M 1H1, Canada', 'coordinates: (49.3194305, -123.0908427)', 'postal code: V7M 1H1', 'state: BC']",80.0
63,InMcgzx1BRatICrDp36oYw,Snap! Orlando | Snap! Downtown,420 E Church St,Orlando,FL,32801,28.5401691,-81.3720781,4.5,6,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Shopping, Venues & Event Spaces, Arts & Entertainment, Art Galleries, Event Planning & Services","{'Monday': '11:0-16:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-16:0'}","[""name: ('Snap! Orlando',)"", 'full address: 420 E Church St, Orlando, FL 32801, USA', 'coordinates: (28.5401217, -81.3722598)', 'postal code: 32801', 'state: FL']",80.0
64,aY8pA_-9U97ZAC9bq5BeiQ,Lionheart Coffee Company,11421 SW Scholls Ferry Rd,Beaverton,OR,97008,45.4461903855,-122.7941977063,4.5,212,1,"{'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'BikeParking': 'True', 'OutdoorSeating': 'True'}","Food, Coffee & Tea, Restaurants, Breakfast & Brunch, Beer, Wine & Spirits","{'Monday': '0:0-0:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '7:0-17:0'}","[""name: ('Lionheart Coffee Company',)"", 'full address: 11421 SW Scholls Ferry Rd, Beaverton, OR 97008, USA', 'coordinates: (45.4467247, -122.793669)', 'postal code: 97008', 'state: OR']",80.0
